scheme,scn_id,fault_bus,fault_type,r_fault,load_lvl,pv_pen,hpt_bus,survive,iq,reactive,Vn,limit,kvar,gate,recover,frt_pass,v_load,vdc_min,vdc_max,se_d,connect,Vp,se_q,iq_ref
C10,29,25,2ph,1.0,1.0,0.3,10,True,0.084,True,0.0815,True,33.5933,asym,True,True,0.8475,0.9771,1.0,-0.0688,True,0.8475,-0.03,0.0787
C10,29,25,2ph,1.0,1.0,0.3,14,True,0.0939,True,0.0815,True,37.5572,asym,True,True,0.8385,0.9735,1.0,-0.0696,True,0.8385,-0.0351,0.0923
C10,29,25,2ph,1.0,1.0,0.3,17,True,0.0984,True,0.0815,True,39.3709,asym,True,True,0.8348,0.9724,1.0,-0.0701,True,0.8348,-0.0363,0.0979
C10,29,25,2ph,1.0,1.0,0.3,21,True,0.0147,True,0.0129,True,5.8946,normal,True,True,0.9803,0.9508,1.0,0.0239,True,0.9803,-0.0051,0.0
C10,29,25,2ph,1.0,1.0,0.3,24,True,0.24,True,0.29,True,96.0,asym,True,True,0.6829,0.9407,1.0,-0.054,True,0.6829,-0.0623,0.3
C10,29,25,2ph,1.0,1.0,0.3,28,True,0.0735,True,0.0814,True,29.4137,asym,True,True,0.8574,0.9812,1.0,-0.068,True,0.8574,-0.0239,0.0639
C10,29,25,2ph,1.0,1.0,0.3,31,True,0.0887,True,0.0814,True,35.4984,asym,True,True,0.843,0.9753,1.0,-0.0692,True,0.843,-0.0325,0.0855
C10,29,25,2ph,1.0,1.0,0.3,33,True,0.0897,True,0.0814,True,35.8757,asym,True,True,0.8421,0.975,1.0,-0.0693,True,0.8421,-0.033,0.0868
C10,30,3,2ph,3.0,1.0,0.0,4,True,0.1352,True,0.1532,True,54.0619,asym,True,True,0.8296,0.964,1.0,-0.0712,True,0.8296,-0.0459,0.1056
C10,30,3,2ph,3.0,1.0,0.0,7,True,0.1638,True,0.1531,True,65.5387,asym,True,True,0.7996,0.9554,1.0,-0.0668,True,0.7996,-0.0564,0.1505
C10,30,3,2ph,3.0,1.0,0.0,10,True,0.1884,True,0.153,True,75.3649,asym,True,True,0.7738,0.9512,1.0,-0.0617,True,0.7738,-0.0586,0.1893
C10,30,3,2ph,3.0,1.0,0.0,14,True,0.1987,True,0.153,True,79.484,asym,True,True,0.7635,0.9498,1.0,-0.0604,True,0.7635,-0.0587,0.2048
C10,30,3,2ph,3.0,1.0,0.0,17,True,0.2017,True,0.1529,True,80.6875,asym,True,True,0.7595,0.9494,1.0,-0.0598,True,0.7595,-0.0588,0.2107
C10,30,3,2ph,3.0,1.0,0.0,21,True,0.013,True,0.0242,True,5.2146,normal,True,True,0.969,0.9468,1.0,0.0252,True,0.969,-0.0086,0.0
C10,30,3,2ph,3.0,1.0,0.0,24,True,0.1391,True,0.153,True,55.6487,asym,True,True,0.8261,0.9628,1.0,-0.0705,True,0.8261,-0.0474,0.1108
C10,30,3,2ph,3.0,1.0,0.0,28,True,0.1751,True,0.1534,True,70.0543,asym,True,True,0.7854,0.9532,1.0,-0.0628,True,0.7854,-0.0579,0.1719
C10,30,3,2ph,3.0,1.0,0.0,31,True,0.1942,True,0.1535,True,77.6693,asym,True,True,0.7687,0.9505,1.0,-0.0612,True,0.7687,-0.0586,0.1969
C10,30,3,2ph,3.0,1.0,0.0,33,True,0.1951,True,0.1535,True,78.0209,asym,True,True,0.7679,0.9504,1.0,-0.0611,True,0.7679,-0.0586,0.1982
C10,31,30,2ph,0.3,1.0,0.3,4,True,0.0421,True,0.0805,True,16.8584,asym,True,True,0.9,0.9927,1.0,-0.0656,True,0.9,-0.0071,0.0
C10,31,30,2ph,0.3,1.0,0.3,7,True,0.2066,True,0.1929,True,82.6224,asym,True,True,0.7656,0.9481,1.0,-0.0595,True,0.7656,-0.0606,0.2015
C10,31,30,2ph,0.3,1.0,0.3,10,True,0.2188,True,0.1919,True,87.5375,asym,True,True,0.7447,0.9459,1.0,-0.0569,True,0.7447,-0.0611,0.233
C10,31,30,2ph,0.3,1.0,0.3,14,True,0.2232,True,0.1915,True,89.2949,asym,True,True,0.7362,0.9452,1.0,-0.0562,True,0.7362,-0.0611,0.2457
C10,31,30,2ph,0.3,1.0,0.3,17,True,0.2248,True,0.1914,True,89.9007,asym,True,True,0.7332,0.9449,1.0,-0.056,True,0.7332,-0.0611,0.2503
C10,31,30,2ph,0.3,1.0,0.3,21,True,0.0154,True,0.0078,True,6.155,normal,True,True,0.9857,0.9522,1.0,0.0235,True,0.9857,-0.0038,0.0
C10,31,30,2ph,0.3,1.0,0.3,24,True,0.0131,True,0.0495,True,5.2579,normal,True,True,0.9265,0.9343,1.0,0.0285,True,0.9265,-0.0208,0.0
C10,31,30,2ph,0.3,1.0,0.3,28,True,0.24,True,0.3402,True,96.0,asym,True,True,0.6125,0.9366,1.0,-0.052,True,0.6125,-0.064,0.3
C10,31,30,2ph,0.3,1.0,0.3,31,True,0.24,True,0.4633,True,96.0,asym,True,True,0.4827,0.928,1.0,-0.0496,True,0.4827,-0.0645,0.3
C10,31,30,2ph,0.3,1.0,0.3,33,True,0.24,True,0.4634,True,96.0,asym,True,True,0.4829,0.928,1.0,-0.0496,True,0.4829,-0.0645,0.3
C10,32,22,2ph,1.0,1.0,0.6,4,True,0.0136,True,0.0115,True,5.4271,normal,True,True,0.9699,0.9468,1.0,0.0251,True,0.9699,-0.0089,0.0
C10,32,22,2ph,1.0,1.0,0.6,7,True,0.0126,True,0.0115,True,5.0366,normal,True,True,0.9474,0.9389,1.0,0.0273,True,0.9474,-0.0163,0.0
C10,32,22,2ph,1.0,1.0,0.6,10,True,0.0128,True,0.0115,True,5.1265,normal,True,True,0.9298,0.934,1.0,0.0287,True,0.9298,-0.0208,0.0
C10,32,22,2ph,1.0,1.0,0.6,14,True,0.013,True,0.0115,True,5.2064,normal,True,True,0.9221,0.9324,1.0,0.029,True,0.9221,-0.0226,0.0
C10,32,22,2ph,1.0,1.0,0.6,17,True,0.0131,True,0.0115,True,5.2272,normal,True,True,0.9188,0.932,1.0,0.0291,True,0.9188,-0.0231,0.0
C10,32,22,2ph,1.0,1.0,0.6,21,True,0.24,True,0.3287,True,96.0,asym,True,True,0.667,0.9397,1.0,-0.0532,True,0.667,-0.063,0.3
C10,32,22,2ph,1.0,1.0,0.6,24,True,0.0131,True,0.0115,True,5.24,normal,True,True,0.9665,0.9452,1.0,0.0255,True,0.9665,-0.0103,0.0
C10,32,22,2ph,1.0,1.0,0.6,28,True,0.0127,True,0.0115,True,5.0918,normal,True,True,0.9378,0.936,1.0,0.0281,True,0.9378,-0.0189,0.0
C10,32,22,2ph,1.0,1.0,0.6,31,True,0.0129,True,0.0115,True,5.1683,normal,True,True,0.9258,0.9331,1.0,0.0289,True,0.9258,-0.0217,0.0
C10,32,22,2ph,1.0,1.0,0.6,33,True,0.0129,True,0.0115,True,5.1774,normal,True,True,0.925,0.9329,1.0,0.0289,True,0.925,-0.0219,0.0
C10,33,30,2ph,3.0,0.7,0.3,4,True,0.0135,True,0.0686,True,5.4029,normal,True,True,0.9177,0.9334,1.0,0.0286,True,0.9177,-0.0221,0.0
C10,33,30,2ph,3.0,0.7,0.3,7,True,0.1614,True,0.1645,True,64.5615,asym,True,True,0.8084,0.9565,1.0,-0.068,True,0.8084,-0.0551,0.1374
C10,33,30,2ph,3.0,0.7,0.3,10,True,0.1687,True,0.164,True,67.4893,asym,True,True,0.7964,0.9545,1.0,-0.0648,True,0.7964,-0.0572,0.1553
C10,33,30,2ph,3.0,0.7,0.3,14,True,0.1728,True,0.1638,True,69.1057,asym,True,True,0.7916,0.9537,1.0,-0.0636,True,0.7916,-0.0578,0.1625
C10,33,30,2ph,3.0,0.7,0.3,17,True,0.1742,True,0.1638,True,69.6642,asym,True,True,0.7901,0.9534,1.0,-0.0633,True,0.7901,-0.058,0.1649
C10,33,30,2ph,3.0,0.7,0.3,21,True,0.0156,True,0.0067,True,6.2482,normal,True,True,0.9891,0.9528,1.0,0.0233,True,0.9891,-0.0031,0.0
C10,33,30,2ph,3.0,0.7,0.3,24,True,0.0127,True,0.0422,True,5.0998,normal,True,True,0.9414,0.9384,1.0,0.0275,True,0.9414,-0.0165,0.0
C10,33,30,2ph,3.0,0.7,0.3,28,True,0.24,True,0.2897,True,96.0,asym,True,True,0.6796,0.9406,1.0,-0.0539,True,0.6796,-0.0623,0.3
C10,33,30,2ph,3.0,0.7,0.3,31,True,0.24,True,0.3943,True,96.0,asym,True,True,0.5715,0.9335,1.0,-0.0511,True,0.5715,-0.0658,0.3
C10,33,30,2ph,3.0,0.7,0.3,33,True,0.24,True,0.3943,True,96.0,asym,True,True,0.5718,0.9335,1.0,-0.0511,True,0.5718,-0.0658,0.3
C10,34,14,2ph,3.0,1.0,0.6,4,True,0.0127,True,0.0412,True,5.0986,normal,True,True,0.9412,0.9383,1.0,0.0275,True,0.9412,-0.0166,0.0
C10,34,14,2ph,3.0,1.0,0.6,7,True,0.1009,True,0.119,True,40.3607,asym,True,True,0.8454,0.9715,1.0,-0.0719,True,0.8454,-0.038,0.082
C10,34,14,2ph,3.0,1.0,0.6,10,True,0.24,True,0.2995,True,96.0,asym,True,True,0.6573,0.9394,1.0,-0.0528,True,0.6573,-0.0628,0.3
C10,34,14,2ph,3.0,1.0,0.6,14,True,0.24,True,0.4281,True,96.0,asym,True,True,0.5285,0.9309,1.0,-0.0504,True,0.5285,-0.0655,0.3
C10,34,14,2ph,3.0,1.0,0.6,17,True,0.24,True,0.4282,True,96.0,asym,True,True,0.529,0.9309,1.0,-0.0504,True,0.529,-0.0655,0.3
C10,34,14,2ph,3.0,1.0,0.6,21,True,0.0158,True,0.004,True,6.3078,normal,True,True,0.9906,0.953,1.0,0.0233,True,0.9906,-0.0029,0.0
C10,34,14,2ph,3.0,1.0,0.6,24,True,0.0125,True,0.0254,True,5.0016,normal,True,True,0.9529,0.9415,1.0,0.0266,True,0.9529,-0.0136,0.0
C10,34,14,2ph,3.0,1.0,0.6,28,True,0.0843,True,0.0987,True,33.7295,asym,True,True,0.853,0.9766,1.0,-0.0697,True,0.853,-0.031,0.0705
C10,34,14,2ph,3.0,1.0,0.6,31,True,0.0981,True,0.0986,True,39.2536,asym,True,True,0.8407,0.9723,1.0,-0.0709,True,0.8407,-0.0368,0.0889
C10,34,14,2ph,3.0,1.0,0.6,33,True,0.099,True,0.0986,True,39.6043,asym,True,True,0.84,0.9721,1.0,-0.0709,True,0.84,-0.037,0.0899
C10,35,14,2ph,30.0,1.0,0.3,4,True,0.0125,True,0.0198,True,4.9817,normal,True,True,0.959,0.943,1.0,0.0263,True,0.959,-0.0123,0.0
C10,35,14,2ph,30.0,1.0,0.3,7,True,0.0137,True,0.0572,True,5.4993,normal,True,True,0.9024,0.9322,1.0,0.0289,True,0.9024,-0.0233,0.0
C10,35,14,2ph,30.0,1.0,0.3,10,True,0.1605,True,0.1434,True,64.2062,asym,True,True,0.8014,0.9567,1.0,-0.0672,True,0.8014,-0.0546,0.1479
C10,35,14,2ph,30.0,1.0,0.3,14,True,0.224,True,0.2046,True,89.6141,asym,True,True,0.7389,0.945,1.0,-0.0565,True,0.7389,-0.0616,0.2417
C10,35,14,2ph,30.0,1.0,0.3,17,True,0.2251,True,0.2041,True,90.0546,asym,True,True,0.7365,0.9448,1.0,-0.0563,True,0.7365,-0.0616,0.2453
C10,35,14,2ph,30.0,1.0,0.3,21,True,0.0159,True,0.0019,True,6.3465,normal,True,True,0.9915,0.9531,1.0,0.0233,True,0.9915,-0.0028,0.0
C10,35,14,2ph,30.0,1.0,0.3,24,True,0.0127,True,0.0122,True,5.0669,normal,True,True,0.9633,0.9438,1.0,0.026,True,0.9633,-0.0116,0.0
C10,35,14,2ph,30.0,1.0,0.3,28,True,0.2249,False,0.0476,True,89.9796,sym,True,False,0.9114,0.8391,1.0,0.0266,True,0.8989,-0.1807,0.0017
C10,35,14,2ph,30.0,1.0,0.3,31,True,0.2321,False,0.0476,True,92.8243,sym,True,False,0.8966,0.8475,1.0,0.0209,True,0.8868,-0.1838,0.0198
C10,35,14,2ph,30.0,1.0,0.3,33,True,0.2323,False,0.0476,True,92.9367,sym,True,False,0.896,0.8478,1.0,0.0206,True,0.8863,-0.1839,0.0205
C10,36,3,2ph_g,3.0,1.0,0.0,4,True,0.0612,True,0.061,True,24.4871,asym,True,True,0.8641,0.9865,1.0,-0.0662,True,0.8641,-0.0156,0.0539
C10,36,3,2ph_g,3.0,1.0,0.0,7,True,0.0925,True,0.063,True,37.0133,asym,True,True,0.8335,0.9744,1.0,-0.0686,True,0.8335,-0.0334,0.0997
C10,36,3,2ph_g,3.0,1.0,0.0,10,True,0.1275,True,0.065,True,51.0004,asym,True,True,0.8071,0.9668,1.0,-0.0687,True,0.8071,-0.0411,0.1393
C10,36,3,2ph_g,3.0,1.0,0.0,14,True,0.1413,True,0.0659,True,56.5021,asym,True,True,0.7964,0.9637,1.0,-0.0682,True,0.7964,-0.0443,0.1554
C10,36,3,2ph_g,3.0,1.0,0.0,17,True,0.1459,True,0.0663,True,58.3648,asym,True,True,0.7921,0.9622,1.0,-0.0675,True,0.7921,-0.0461,0.1619
C10,36,3,2ph_g,3.0,1.0,0.0,21,True,0.0142,True,0.0096,True,5.6839,normal,True,True,0.9746,0.9487,1.0,0.0245,True,0.9746,-0.0072,0.0
C10,36,3,2ph_g,3.0,1.0,0.0,24,True,0.0642,True,0.0612,True,25.6991,asym,True,True,0.8606,0.9854,1.0,-0.0664,True,0.8606,-0.0172,0.059
C10,36,3,2ph_g,3.0,1.0,0.0,28,True,0.1099,True,0.0635,True,43.9457,asym,True,True,0.8197,0.9703,1.0,-0.0691,True,0.8197,-0.038,0.1204
C10,36,3,2ph_g,3.0,1.0,0.0,31,True,0.133,True,0.0644,True,53.2176,asym,True,True,0.8029,0.9658,1.0,-0.0686,True,0.8029,-0.0419,0.1456
C10,36,3,2ph_g,3.0,1.0,0.0,33,True,0.1345,True,0.0645,True,53.7833,asym,True,True,0.8019,0.9655,1.0,-0.0686,True,0.8019,-0.0422,0.1471
C10,37,18,2ph_g,0.3,0.7,0.3,4,True,0.0126,True,0.0214,True,5.0333,normal,True,True,0.9456,0.9389,1.0,0.0274,True,0.9456,-0.0161,0.0
C10,37,18,2ph_g,0.3,0.7,0.3,7,True,0.073,True,0.0614,True,29.1829,asym,True,True,0.8514,0.982,1.0,-0.0669,True,0.8514,-0.0224,0.073
C10,37,18,2ph_g,0.3,0.7,0.3,10,True,0.24,True,0.1521,True,96.0,asym,True,True,0.6618,0.9407,1.0,-0.0538,True,0.6618,-0.0606,0.3
C10,37,18,2ph_g,0.3,0.7,0.3,14,True,0.24,True,0.2173,True,96.0,asym,True,True,0.5281,0.9341,1.0,-0.0485,True,0.5281,-0.0591,0.3
C10,37,18,2ph_g,0.3,0.7,0.3,17,True,0.24,True,0.2954,True,96.0,asym,True,True,0.3711,0.9214,1.0,-0.0395,True,0.3711,-0.0537,0.3
C10,37,18,2ph_g,0.3,0.7,0.3,21,True,0.0159,True,0.0021,True,6.35,normal,True,True,0.9918,0.9532,1.0,0.0232,True,0.9918,-0.0028,0.0
C10,37,18,2ph_g,0.3,0.7,0.3,24,True,0.0125,True,0.0133,True,4.9931,normal,True,True,0.9586,0.9425,1.0,0.0263,True,0.9586,-0.0129,0.0
C10,37,18,2ph_g,0.3,0.7,0.3,28,True,0.0589,True,0.0518,True,23.5711,asym,True,True,0.8638,0.9877,1.0,-0.0656,True,0.8638,-0.0137,0.0542
C10,37,18,2ph_g,0.3,0.7,0.3,31,True,0.0674,True,0.0523,True,26.9599,asym,True,True,0.8545,0.9847,1.0,-0.0661,True,0.8545,-0.0181,0.0682
C10,37,18,2ph_g,0.3,0.7,0.3,33,True,0.0679,True,0.0523,True,27.1552,asym,True,True,0.854,0.9845,1.0,-0.0661,True,0.854,-0.0183,0.0691
C10,38,3,2ph_g,1.0,0.7,0.6,4,True,0.2145,True,0.1356,True,85.8155,asym,True,True,0.7343,0.9471,1.0,-0.056,True,0.7343,-0.0591,0.2486
C10,38,3,2ph_g,1.0,0.7,0.6,7,True,0.2206,True,0.1367,True,88.2298,asym,True,True,0.7238,0.946,1.0,-0.055,True,0.7238,-0.0592,0.2643
C10,38,3,2ph_g,1.0,0.7,0.6,10,True,0.2239,True,0.1376,True,89.5615,asym,True,True,0.7177,0.9454,1.0,-0.0545,True,0.7177,-0.0593,0.2734
C10,38,3,2ph_g,1.0,0.7,0.6,14,True,0.2252,True,0.1381,True,90.0805,asym,True,True,0.7153,0.9452,1.0,-0.0544,True,0.7153,-0.0593,0.2771
C10,38,3,2ph_g,1.0,0.7,0.6,17,True,0.2253,True,0.1383,True,90.1338,asym,True,True,0.7151,0.9451,1.0,-0.0544,True,0.7151,-0.0593,0.2774
C10,38,3,2ph_g,1.0,0.7,0.6,21,True,0.0125,True,0.0215,True,4.9923,normal,True,True,0.9561,0.9422,1.0,0.0265,True,0.9561,-0.0129,0.0
C10,38,3,2ph_g,1.0,0.7,0.6,24,True,0.2172,True,0.1364,True,86.8962,asym,True,True,0.7298,0.9466,1.0,-0.0555,True,0.7298,-0.0592,0.2553
C10,38,3,2ph_g,1.0,0.7,0.6,28,True,0.2237,True,0.1367,True,89.4608,asym,True,True,0.7179,0.9455,1.0,-0.0545,True,0.7179,-0.0592,0.2732
C10,38,3,2ph_g,1.0,0.7,0.6,31,True,0.2265,True,0.1368,True,90.5882,asym,True,True,0.7123,0.9449,1.0,-0.0542,True,0.7123,-0.0592,0.2815
C10,38,3,2ph_g,1.0,0.7,0.6,33,True,0.2264,True,0.1368,True,90.5643,asym,True,True,0.7124,0.945,1.0,-0.0542,True,0.7124,-0.0592,0.2814
C10,39,14,2ph_g,1.0,1.0,0.3,4,True,0.0131,True,0.0288,True,5.247,normal,True,True,0.9232,0.9332,1.0,0.0288,True,0.9232,-0.0218,0.0
C10,39,14,2ph_g,1.0,1.0,0.3,7,True,0.148,True,0.0823,True,59.1969,asym,True,True,0.7952,0.9614,1.0,-0.0676,True,0.7952,-0.0474,0.1571
C10,39,14,2ph_g,1.0,1.0,0.3,10,True,0.24,True,0.2032,True,96.0,asym,True,True,0.5374,0.9347,1.0,-0.0491,True,0.5374,-0.0592,0.3
C10,39,14,2ph_g,1.0,1.0,0.3,14,True,0.24,True,0.2916,True,96.0,asym,True,True,0.3563,0.9199,1.0,-0.0386,True,0.3563,-0.0524,0.3
C10,39,14,2ph_g,1.0,1.0,0.3,17,True,0.24,True,0.2889,True,96.0,asym,True,True,0.3623,0.9206,1.0,-0.0389,True,0.3623,-0.0528,0.3
C10,39,14,2ph_g,1.0,1.0,0.3,21,True,0.0157,True,0.0028,True,6.2665,normal,True,True,0.988,0.9525,1.0,0.0234,True,0.988,-0.0036,0.0
C10,39,14,2ph_g,1.0,1.0,0.3,24,True,0.0127,True,0.0179,True,5.0601,normal,True,True,0.9409,0.9373,1.0,0.0278,True,0.9409,-0.0177,0.0
C10,39,14,2ph_g,1.0,1.0,0.3,28,True,0.1285,True,0.07,True,51.4068,asym,True,True,0.8081,0.9666,1.0,-0.0689,True,0.8081,-0.0414,0.1378
C10,39,14,2ph_g,1.0,1.0,0.3,31,True,0.1462,True,0.0712,True,58.4854,asym,True,True,0.7934,0.9621,1.0,-0.0675,True,0.7934,-0.0464,0.1599
C10,39,14,2ph_g,1.0,1.0,0.3,33,True,0.1471,True,0.0713,True,58.8349,asym,True,True,0.7926,0.9618,1.0,-0.0674,True,0.7926,-0.0466,0.1611
C10,40,3,2ph_g,0.3,1.0,0.6,4,True,0.24,True,0.2279,True,96.0,asym,True,True,0.5389,0.9344,1.0,-0.0492,True,0.5389,-0.06,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,7,True,0.24,True,0.2165,True,96.0,asym,True,True,0.5468,0.9349,1.0,-0.0496,True,0.5468,-0.0601,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,10,True,0.24,True,0.2067,True,96.0,asym,True,True,0.557,0.9354,1.0,-0.0501,True,0.557,-0.0603,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,14,True,0.24,True,0.2029,True,96.0,asym,True,True,0.5612,0.9356,1.0,-0.0504,True,0.5612,-0.0605,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,17,True,0.24,True,0.2009,True,96.0,asym,True,True,0.5643,0.9357,1.0,-0.0505,True,0.5643,-0.0606,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,21,True,0.0132,True,0.0366,True,5.2684,normal,True,True,0.9226,0.9332,1.0,0.0288,True,0.9226,-0.0218,0.0
C10,40,3,2ph_g,0.3,1.0,0.6,24,True,0.24,True,0.2269,True,96.0,asym,True,True,0.5367,0.9343,1.0,-0.049,True,0.5367,-0.0598,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,28,True,0.24,True,0.2127,True,96.0,asym,True,True,0.5467,0.9349,1.0,-0.0496,True,0.5467,-0.0599,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,31,True,0.24,True,0.2067,True,96.0,asym,True,True,0.5503,0.9351,1.0,-0.0498,True,0.5503,-0.0599,0.3
C10,40,3,2ph_g,0.3,1.0,0.6,33,True,0.24,True,0.2061,True,96.0,asym,True,True,0.5514,0.9352,1.0,-0.0498,True,0.5514,-0.06,0.3
C10,41,22,2ph_g,3.0,0.7,0.0,4,True,0.0141,True,0.0053,True,5.6494,normal,True,True,0.9726,0.9478,1.0,0.0247,True,0.9726,-0.0082,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,7,True,0.0126,True,0.0055,True,5.0238,normal,True,True,0.9526,0.9402,1.0,0.0269,True,0.9526,-0.0152,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,10,True,0.0128,True,0.0056,True,5.1129,normal,True,True,0.9352,0.935,1.0,0.0284,True,0.9352,-0.02,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,14,True,0.0129,True,0.0056,True,5.1465,normal,True,True,0.9279,0.9334,1.0,0.0288,True,0.9279,-0.0215,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,17,True,0.0129,True,0.0056,True,5.1635,normal,True,True,0.9246,0.9327,1.0,0.029,True,0.9246,-0.0222,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,21,True,0.2282,True,0.15,True,91.2845,asym,True,True,0.713,0.9445,1.0,-0.0544,True,0.713,-0.0597,0.2806
C10,41,22,2ph_g,3.0,0.7,0.0,24,True,0.0139,True,0.0053,True,5.544,normal,True,True,0.9706,0.9469,1.0,0.025,True,0.9706,-0.009,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,28,True,0.0127,True,0.0055,True,5.061,normal,True,True,0.9441,0.9375,1.0,0.0277,True,0.9441,-0.0177,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,31,True,0.0128,True,0.0056,True,5.1195,normal,True,True,0.9333,0.9345,1.0,0.0285,True,0.9333,-0.0204,0.0
C10,41,22,2ph_g,3.0,0.7,0.0,33,True,0.0128,True,0.0056,True,5.1226,normal,True,True,0.9325,0.9344,1.0,0.0286,True,0.9325,-0.0206,0.0
C10,42,6,2ph_g,1.0,0.7,0.3,4,True,0.1583,True,0.1007,True,63.3255,asym,True,True,0.7875,0.9574,1.0,-0.0655,True,0.7875,-0.0531,0.1688
C10,42,6,2ph_g,1.0,0.7,0.3,7,True,0.24,True,0.2395,True,96.0,asym,True,True,0.5125,0.933,1.0,-0.0477,True,0.5125,-0.0591,0.3
C10,42,6,2ph_g,1.0,0.7,0.3,10,True,0.24,True,0.234,True,96.0,asym,True,True,0.5202,0.9335,1.0,-0.0481,True,0.5202,-0.0593,0.3
C10,42,6,2ph_g,1.0,0.7,0.3,14,True,0.24,True,0.2319,True,96.0,asym,True,True,0.5238,0.9337,1.0,-0.0483,True,0.5238,-0.0594,0.3
C10,42,6,2ph_g,1.0,0.7,0.3,17,True,0.24,True,0.2308,True,96.0,asym,True,True,0.5267,0.9338,1.0,-0.0485,True,0.5267,-0.0595,0.3
C10,42,6,2ph_g,1.0,0.7,0.3,21,True,0.0144,True,0.0099,True,5.7667,normal,True,True,0.9764,0.9494,1.0,0.0243,True,0.9764,-0.0066,0.0
C10,42,6,2ph_g,1.0,0.7,0.3,24,True,0.0648,True,0.0626,True,25.9125,asym,True,True,0.8605,0.9852,1.0,-0.0665,True,0.8605,-0.0175,0.0592
C10,42,6,2ph_g,1.0,0.7,0.3,28,True,0.24,True,0.2375,True,96.0,asym,True,True,0.5119,0.933,1.0,-0.0477,True,0.5119,-0.059,0.3
C10,42,6,2ph_g,1.0,0.7,0.3,31,True,0.24,True,0.2336,True,96.0,asym,True,True,0.5152,0.9332,1.0,-0.0478,True,0.5152,-0.059,0.3
C10,42,6,2ph_g,1.0,0.7,0.3,33,True,0.24,True,0.2332,True,96.0,asym,True,True,0.5163,0.9333,1.0,-0.0479,True,0.5163,-0.0591,0.3
C10,43,30,2ph_g,1.0,1.0,0.3,4,True,0.2339,False,0.0486,True,93.5717,sym,True,False,0.8928,0.8498,1.0,0.0193,True,0.8837,-0.1846,0.0244
C10,43,30,2ph_g,1.0,1.0,0.3,7,True,0.2144,True,0.1165,True,85.7741,asym,True,True,0.7283,0.9473,1.0,-0.0556,True,0.7283,-0.0584,0.2576
C10,43,30,2ph_g,1.0,1.0,0.3,10,True,0.2256,True,0.1186,True,90.2509,asym,True,True,0.7081,0.9452,1.0,-0.0538,True,0.7081,-0.0586,0.2878
C10,43,30,2ph_g,1.0,1.0,0.3,14,True,0.2294,True,0.1192,True,91.7746,asym,True,True,0.7005,0.9445,1.0,-0.0535,True,0.7005,-0.0586,0.2993
C10,43,30,2ph_g,1.0,1.0,0.3,17,True,0.23,True,0.1194,True,92.0025,asym,True,True,0.698,0.9443,1.0,-0.0534,True,0.698,-0.0587,0.3
C10,43,30,2ph_g,1.0,1.0,0.3,21,True,0.0154,True,0.0048,True,6.1459,normal,True,True,0.9841,0.9518,1.0,0.0236,True,0.9841,-0.0044,0.0
C10,43,30,2ph_g,1.0,1.0,0.3,24,True,0.0133,True,0.0303,True,5.3048,normal,True,True,0.9163,0.9322,1.0,0.029,True,0.9163,-0.0231,0.0
C10,43,30,2ph_g,1.0,1.0,0.3,28,True,0.24,True,0.2025,True,96.0,asym,True,True,0.5488,0.9351,1.0,-0.0497,True,0.5488,-0.0597,0.3
C10,43,30,2ph_g,1.0,1.0,0.3,31,True,0.24,True,0.2729,True,96.0,asym,True,True,0.4012,0.9246,1.0,-0.0409,True,0.4012,-0.055,0.3
C10,43,30,2ph_g,1.0,1.0,0.3,33,True,0.24,True,0.272,True,96.0,asym,True,True,0.4031,0.9248,1.0,-0.041,True,0.4031,-0.055,0.3
C10,44,9,2ph_g,1.0,1.0,0.3,4,True,0.232,False,0.0472,True,92.7886,sym,True,False,0.8968,0.8473,1.0,0.021,True,0.887,-0.1838,0.0195
C10,44,9,2ph_g,1.0,1.0,0.3,7,True,0.233,True,0.1353,True,93.1971,asym,True,True,0.6933,0.9435,1.0,-0.0538,True,0.6933,-0.0593,0.3
C10,44,9,2ph_g,1.0,1.0,0.3,10,True,0.24,True,0.2785,True,96.0,asym,True,True,0.3962,0.9241,1.0,-0.0407,True,0.3962,-0.0549,0.3
C10,44,9,2ph_g,1.0,1.0,0.3,14,True,0.24,True,0.2754,True,96.0,asym,True,True,0.4005,0.9245,1.0,-0.0409,True,0.4005,-0.055,0.3
C10,44,9,2ph_g,1.0,1.0,0.3,17,True,0.24,True,0.2738,True,96.0,asym,True,True,0.4042,0.9249,1.0,-0.0411,True,0.4042,-0.0552,0.3
C10,44,9,2ph_g,1.0,1.0,0.3,21,True,0.0154,True,0.0046,True,6.1579,normal,True,True,0.9845,0.9518,1.0,0.0235,True,0.9845,-0.0043,0.0
